ticker,name,exchange,currency,price,market_cap_usd,dollar_volume_usd,first_trade,fifty_two_week_high,pulled,source
GPOR,Gulfport Energy Corporation,NYQ,USD,181.86,3215987968.0,69306119.0,2021-05-18,225.78,2026-09-04,Yahoo Finance screener via yfinance
KBH,KB Home,NYQ,USD,52.31,3207111936.0,60191757.0,1986-08-01,68.71,2026-09-04,Yahoo Finance screener via yfinance
ATRO,Astronics Corporation,NMS,USD,74.53,3205465600.0,54421806.0,1980-03-17,94.46,2026-09-04,Yahoo Finance screener via yfinance
CPK,Chesapeake Utilities Corporation,NYQ,USD,132.24,3187837952.0,25640146.0,1980-03-17,140.83,2026-09-04,Yahoo Finance screener via yfinance
COCO,"The Vita Coco Company, Inc.",NMS,USD,55.08,3187157504.0,59846678.0,2021-10-21,85.83,2026-09-04,Yahoo Finance screener via yfinance
TNET,"TriNet Group, Inc.",NYQ,USD,69.42,3186706688.0,26019449.0,2014-03-27,73.08,2026-09-04,Yahoo Finance screener via yfinance
TNK,Teekay Tankers Ltd.,NYQ,USD,91.83,3184674816.0,36564410.0,2007-12-13,94.44,2026-09-04,Yahoo Finance screener via yfinance
DX,"Dynex Capital, Inc.",NYQ,USD,12.83,3183981568.0,68035668.0,1988-02-10,14.93,2026-09-04,Yahoo Finance screener via yfinance
GPK,Graphic Packaging Holding Company,NYQ,USD,10.7,3167965952.0,53480162.0,1992-12-10,21.71,2026-09-04,Yahoo Finance screener via yfinance
CWK,Cushman & Wakefield Limited,NYQ,USD,13.48,3163940608.0,27152157.0,2018-08-02,17.4,2026-09-04,Yahoo Finance screener via yfinance
FHB,"First Hawaiian, Inc.",NMS,USD,26.0,3163696384.0,54912156.0,2016-08-05,30.58,2026-09-04,Yahoo Finance screener via yfinance
ATKR,Atkore Inc.,NYQ,USD,93.65,3162799616.0,69905323.0,2016-06-10,94.14,2026-09-04,Yahoo Finance screener via yfinance
AVA,Avista Corporation,NYQ,USD,37.63,3151619072.0,27049197.0,1973-02-21,43.5,2026-09-04,Yahoo Finance screener via yfinance
KC,Kingsoft Cloud Holdings Limited,NMS,USD,10.48,3137393920.0,15727766.0,2020-05-08,18.52,2026-09-04,Yahoo Finance screener via yfinance
PPTA,Perpetua Resources Corp.,NCM,USD,25.05,3133649664.0,37279109.0,2021-02-18,37.37,2026-09-04,Yahoo Finance screener via yfinance
SDRL,Seadrill Limited,NYQ,USD,50.07,3131450112.0,39912950.0,2022-10-14,55.47,2026-09-04,Yahoo Finance screener via yfinance
CWT,California Water Service Group,NYQ,USD,50.53,3124729600.0,26628805.0,1973-02-21,53.82,2026-09-04,Yahoo Finance screener via yfinance
QURE,uniQure N.V.,NMS,USD,44.86,3111777536.0,82976062.0,2014-02-05,71.5,2026-09-04,Yahoo Finance screener via yfinance
SHOO,"Steven Madden, Ltd.",NMS,USD,42.3,3095391232.0,44566857.0,1993-12-13,49.7,2026-09-04,Yahoo Finance screener via yfinance
CLDX,"Celldex Therapeutics, Inc.",NCM,USD,39.37,3091707648.0,40152124.0,1986-05-15,45.14,2026-09-04,Yahoo Finance screener via yfinance
BHF,"Brighthouse Financial, Inc.",NMS,USD,53.71,3088946176.0,39333981.0,2017-07-17,66.8,2026-09-04,Yahoo Finance screener via yfinance
IMNM,"Immunome, Inc.",NCM,USD,27.16,3084768512.0,36775536.0,2020-10-02,30.06,2026-09-04,Yahoo Finance screener via yfinance
BBAR,Banco BBVA Argentina S.A.,NYQ,USD,15.09,3081931776.0,10637348.0,1993-11-24,22.47,2026-09-04,Yahoo Finance screener via yfinance
TKO.TO,Trekor Metals Limited,TOR,CAD,11.61,3081513673.0,10388199.0,1996-05-08,13.6,2026-09-04,Yahoo Finance screener via yfinance
DML.TO,Denison Mines Corp.,TOR,CAD,4.69,3078705551.0,10292381.0,1997-05-20,6.04,2026-09-04,Yahoo Finance screener via yfinance
PFS,"Provident Financial Services, Inc.",NYQ,USD,23.56,3072756736.0,23096928.0,2003-01-16,25.49,2026-09-04,Yahoo Finance screener via yfinance
ARCB,ArcBest Corporation,NMS,USD,137.34,3069734912.0,54806900.0,1992-05-13,176.69,2026-09-04,Yahoo Finance screener via yfinance
MMS,"Maximus, Inc.",NYQ,USD,58.43,3059264256.0,38357601.0,1997-06-13,100.0,2026-09-04,Yahoo Finance screener via yfinance
CARG,"CarGurus, Inc.",NMS,USD,34.23,3048985088.0,38154709.0,2017-10-12,41.22,2026-09-04,Yahoo Finance screener via yfinance
AMBP,Ardagh Metal Packaging S.A.,NYQ,USD,5.1,3048302080.0,12402547.0,2021-08-05,5.47,2026-09-04,Yahoo Finance screener via yfinance
IRON,"Disc Medicine, Inc.",NGM,USD,79.37,3047240192.0,42434774.0,2020-08-12,99.5,2026-09-04,Yahoo Finance screener via yfinance
GRBK,"Green Brick Partners, Inc.",NYQ,USD,70.78,3044296960.0,19099700.0,2007-06-20,83.18,2026-09-04,Yahoo Finance screener via yfinance
BEAM,Beam Therapeutics Inc.,NMS,USD,29.46,3042854400.0,61489884.0,2020-02-06,38.26,2026-09-04,Yahoo Finance screener via yfinance
OPEN,Opendoor Technologies Inc.,NMS,USD,3.13,3039515136.0,177493664.0,2020-06-18,10.87,2026-09-04,Yahoo Finance screener via yfinance
FIZZ,National Beverage Corp.,NMS,USD,32.46,3038752768.0,15206698.0,1991-09-13,41.56,2026-09-04,Yahoo Finance screener via yfinance
PK,Park Hotels & Resorts Inc.,NYQ,USD,15.08,3036182016.0,72187477.0,2017-01-04,16.2,2026-09-04,Yahoo Finance screener via yfinance
SPSC,"SPS Commerce, Inc.",NMS,USD,84.21,3031574784.0,53721012.0,2010-04-22,114.87,2026-09-04,Yahoo Finance screener via yfinance
ZLAB,Zai Lab Limited,NGM,USD,27.0,3031187968.0,27455895.0,2017-09-20,34.72,2026-09-04,Yahoo Finance screener via yfinance
YETI,"YETI Holdings, Inc.",NYQ,USD,41.43,3023926016.0,60542860.0,2018-10-25,53.99,2026-09-04,Yahoo Finance screener via yfinance
BOH,Bank of Hawaii Corporation,NYQ,USD,76.65,3023873024.0,29099483.0,1980-03-17,86.31,2026-09-04,Yahoo Finance screener via yfinance
BWIN,"The Baldwin Insurance Group, Inc.",NMS,USD,31.22,3023300352.0,45891933.0,2019-10-24,32.59,2026-09-04,Yahoo Finance screener via yfinance
NAMS,NewAmsterdam Pharma Company N.V.,NGM,USD,25.85,3021967872.0,27936586.0,2021-02-09,42.205,2026-09-04,Yahoo Finance screener via yfinance
TMDX,"TransMedics Group, Inc.",NGM,USD,86.98,3016044032.0,82646917.0,2019-05-02,156.0,2026-09-04,Yahoo Finance screener via yfinance
UCTT,"Ultra Clean Holdings, Inc.",NMS,USD,66.59,3014997248.0,90479695.0,2004-03-25,144.22,2026-09-04,Yahoo Finance screener via yfinance
WING,Wingstop Inc.,NMS,USD,110.28,3004307968.0,132162860.0,2015-06-12,322.175,2026-09-04,Yahoo Finance screener via yfinance
CLBT,Cellebrite DI Ltd.,NMS,USD,11.94,3001012224.0,32777867.0,2020-11-06,19.98,2026-09-04,Yahoo Finance screener via yfinance
WOR,"Worthington Enterprises, Inc.",NYQ,USD,61.27,2997744128.0,16270248.0,1980-03-17,66.47,2026-09-04,Yahoo Finance screener via yfinance
SOUN,"SoundHound AI, Inc.",NGM,USD,6.74,2993300224.0,203404155.0,2022-04-28,22.17,2026-09-04,Yahoo Finance screener via yfinance
DBRG,"DigitalBridge Group, Inc.",NYQ,USD,15.94,2988674560.0,53361127.0,2014-06-27,15.98,2026-09-04,Yahoo Finance screener via yfinance
CBZ,"CBIZ, Inc.",NYQ,USD,54.91,2979629568.0,68846817.0,1995-04-27,60.19,2026-09-04,Yahoo Finance screener via yfinance
AVAH,Aveanna Healthcare Holdings Inc.,NMS,USD,13.64,2977485056.0,36578824.0,2021-04-28,14.0,2026-09-04,Yahoo Finance screener via yfinance
ARQT,"Arcutis Biotherapeutics, Inc.",NMS,USD,23.66,2973871872.0,39732238.0,2020-01-31,31.77,2026-09-04,Yahoo Finance screener via yfinance
BANC,"Banc of California, Inc.",NYQ,USD,18.77,2973778432.0,55381748.0,2002-08-23,21.93,2026-09-04,Yahoo Finance screener via yfinance
KN,Knowles Corporation,NYQ,USD,34.76,2968862976.0,35712181.0,2014-02-14,42.93,2026-09-04,Yahoo Finance screener via yfinance
REZI,"Resideo Technologies, Inc.",NYQ,USD,19.53,2965579264.0,47344606.0,2018-10-29,31.51705,2026-09-04,Yahoo Finance screener via yfinance
SHAK,Shake Shack Inc.,NYQ,USD,69.3,2964759552.0,124978392.0,2015-01-30,107.46,2026-09-04,Yahoo Finance screener via yfinance
COLM,Columbia Sportswear Company,NMS,USD,57.79,2958454528.0,35566913.0,1998-03-27,69.06,2026-09-04,Yahoo Finance screener via yfinance
AKR,Acadia Realty Trust,NYQ,USD,20.28,2956741376.0,32945590.0,1993-05-27,23.03,2026-09-04,Yahoo Finance screener via yfinance
RUS.TO,Russel Metals Inc.,TOR,CAD,74.11,2950704623.0,12923033.0,1996-08-13,83.12,2026-09-04,Yahoo Finance screener via yfinance
PLUG,Plug Power Inc.,NCM,USD,2.11,2948081920.0,117486600.0,1999-10-29,4.58,2026-09-04,Yahoo Finance screener via yfinance
MGEE,"MGE Energy, Inc.",NMS,USD,77.6,2929129984.0,17535427.0,1980-03-17,87.94,2026-09-04,Yahoo Finance screener via yfinance
APPN,Appian Corporation,NGM,USD,40.82,2923838720.0,34331334.0,2017-05-25,46.059,2026-09-04,Yahoo Finance screener via yfinance
APAM,Artisan Partners Asset Management Inc.,NYQ,USD,41.15,2921503232.0,35645982.0,2013-03-07,47.5,2026-09-04,Yahoo Finance screener via yfinance
UE,Urban Edge Properties,NYQ,USD,21.16,2913459712.0,19418828.0,2015-01-16,24.11,2026-09-04,Yahoo Finance screener via yfinance
HAYW,"Hayward Holdings, Inc.",NYQ,USD,13.7,2906038272.0,35845639.0,2021-03-12,17.73,2026-09-04,Yahoo Finance screener via yfinance
KD,"Kyndryl Holdings, Inc.",NYQ,USD,13.34,2905695488.0,56376467.0,2021-10-22,33.9,2026-09-04,Yahoo Finance screener via yfinance
PPLI,People Incorporated,NMS,USD,38.96,2901114624.0,37196008.0,1993-01-19,48.32,2026-09-04,Yahoo Finance screener via yfinance
SVM.TO,Silvercorp Metals Inc.,TOR,CAD,18.08,2900140614.0,11940215.0,1996-08-08,21.61,2026-09-04,Yahoo Finance screener via yfinance
NVTS,Navitas Semiconductor Corporation,NGM,USD,11.1,2898137856.0,197655202.0,2021-10-20,34.17,2026-09-04,Yahoo Finance screener via yfinance
TALO,Talos Energy Inc.,NYQ,USD,17.29,2886833152.0,34460906.0,2018-05-10,18.44,2026-09-04,Yahoo Finance screener via yfinance
FUL,H.B. Fuller Company,NYQ,USD,53.67,2886770176.0,40795318.0,1973-02-21,68.63,2026-09-04,Yahoo Finance screener via yfinance
SPNT,SiriusPoint Ltd.,NYQ,USD,24.84,2885539072.0,18344961.0,2013-08-15,26.48,2026-09-04,Yahoo Finance screener via yfinance
MZTI,The Marzetti Company,NMS,USD,105.64,2883021312.0,35691213.0,1980-03-17,186.95,2026-09-04,Yahoo Finance screener via yfinance
HOG,"Harley-Davidson, Inc.",NYQ,USD,27.67,2879686144.0,69795057.0,1986-07-08,31.25,2026-09-04,Yahoo Finance screener via yfinance
WTTR,"Select Water Solutions, Inc.",NYQ,USD,20.17,2878939904.0,35268254.0,2017-06-26,22.55,2026-09-04,Yahoo Finance screener via yfinance
WRBY,Warby Parker Inc.,NYQ,USD,23.29,2878831616.0,69217950.0,2021-09-29,31.0,2026-09-04,Yahoo Finance screener via yfinance
CXT,"Crane NXT, Co.",NYQ,USD,49.99,2877489664.0,41505297.0,1980-03-17,69.0,2026-09-04,Yahoo Finance screener via yfinance
AVPT,"AvePoint, Inc.",NMS,USD,13.57,2870942720.0,30503908.0,2019-11-05,16.77,2026-09-04,Yahoo Finance screener via yfinance
IHS,IHS Holding Limited,NYQ,USD,8.47,2865746176.0,10896486.0,2021-10-14,8.95,2026-09-04,Yahoo Finance screener via yfinance
MAN,ManpowerGroup Inc.,NYQ,USD,61.51,2860666624.0,77200463.0,1988-10-05,63.88,2026-09-04,Yahoo Finance screener via yfinance
EXTR,"Extreme Networks, Inc.",NMS,USD,21.89,2856440320.0,41891528.0,1999-04-09,33.73,2026-09-04,Yahoo Finance screener via yfinance
DNOW,DNOW Inc.,NYQ,USD,15.8,2856417024.0,42364666.0,2014-05-20,17.26,2026-09-04,Yahoo Finance screener via yfinance
BKD,Brookdale Senior Living Inc.,NYQ,USD,11.94,2851477760.0,61954905.0,2005-11-22,17.09,2026-09-04,Yahoo Finance screener via yfinance
AEO,"American Eagle Outfitters, Inc.",NYQ,USD,17.01,2850422272.0,78581879.0,1994-04-14,28.46,2026-09-04,Yahoo Finance screener via yfinance
FBK,FB Financial Corporation,NYQ,USD,56.99,2848253952.0,20926329.0,2016-09-16,62.655,2026-09-04,Yahoo Finance screener via yfinance
IMAX,IMAX Corporation,NYQ,USD,51.92,2847402240.0,65425275.0,1994-06-10,55.57,2026-09-04,Yahoo Finance screener via yfinance
WDFC,WD-40 Company,NMS,USD,210.46,2824603904.0,32674546.0,1973-05-03,298.9,2026-09-04,Yahoo Finance screener via yfinance
POWI,"Power Integrations, Inc.",NMS,USD,50.54,2823836416.0,43592468.0,1997-12-12,91.18,2026-09-04,Yahoo Finance screener via yfinance
DXPE,"DXP Enterprises, Inc.",NMS,USD,181.21,2811862528.0,26827416.0,1998-05-07,208.0,2026-09-04,Yahoo Finance screener via yfinance
ALHC,"Alignment Healthcare, Inc.",NMS,USD,13.545,2809709056.0,73439690.0,2021-03-26,25.12,2026-09-04,Yahoo Finance screener via yfinance
ADEA,Adeia Inc.,NMS,USD,25.46,2807732480.0,36359604.0,2003-11-13,34.34,2026-09-04,Yahoo Finance screener via yfinance
CALY,Callaway Golf Company,NYQ,USD,15.72,2806185472.0,32444901.0,1992-02-28,20.28,2026-09-04,Yahoo Finance screener via yfinance
ALRM,"Alarm.com Holdings, Inc.",NMS,USD,56.73,2784888576.0,26979937.0,2015-06-26,58.145,2026-09-04,Yahoo Finance screener via yfinance
AMBA,"Ambarella, Inc.",NMS,USD,63.38,2780365568.0,102999218.0,2012-10-10,96.69,2026-09-04,Yahoo Finance screener via yfinance
UPST,"Upstart Holdings, Inc.",NMS,USD,28.52,2775368192.0,123567035.0,2020-12-16,71.38,2026-09-04,Yahoo Finance screener via yfinance
RH,RH,NYQ,USD,146.61,2774773248.0,121673838.0,2012-11-02,257.0,2026-09-04,Yahoo Finance screener via yfinance
ABM,ABM Industries Incorporated,NYQ,USD,47.23,2766777088.0,25275371.0,1980-03-17,50.12,2026-09-04,Yahoo Finance screener via yfinance
SLS,"SELLAS Life Sciences Group, Inc.",NCM,USD,13.7,2766656256.0,114024086.0,2008-03-12,15.88,2026-09-04,Yahoo Finance screener via yfinance
TBBK,"The Bancorp, Inc.",NMS,USD,67.74,2762898176.0,27044450.0,2004-02-03,81.65,2026-09-04,Yahoo Finance screener via yfinance
KWR,Quaker Chemical Corporation,NYQ,USD,160.33,2758910976.0,25727995.0,1980-03-17,183.01,2026-09-04,Yahoo Finance screener via yfinance
NOG,"Northern Oil and Gas, Inc.",NYQ,USD,25.89,2758556928.0,76846776.0,2007-04-13,31.17,2026-09-04,Yahoo Finance screener via yfinance
AMR,"Alpha Metallurgical Resources, Inc.",NYQ,USD,217.18,2753634816.0,64876010.0,2021-02-08,253.82,2026-09-04,Yahoo Finance screener via yfinance
PAGS,PagSeguro Digital Ltd.,NYQ,USD,9.96,2745434368.0,29565921.0,2018-01-24,12.32,2026-09-04,Yahoo Finance screener via yfinance
EEFT,"Euronet Worldwide, Inc.",NMS,USD,73.28,2740935424.0,50383004.0,1997-03-07,92.45,2026-09-04,Yahoo Finance screener via yfinance
FCPT,"Four Corners Property Trust, Inc.",NYQ,USD,24.91,2734032128.0,20487977.0,2015-11-10,26.86,2026-09-04,Yahoo Finance screener via yfinance
BDT.TO,Bird Construction Inc.,TOR,CAD,68.04,2733524904.0,14514450.0,2000-11-27,78.64,2026-09-04,Yahoo Finance screener via yfinance
VC,Visteon Corporation,NMS,USD,102.27,2730141440.0,55698185.0,2010-10-05,129.1,2026-09-04,Yahoo Finance screener via yfinance
NTCT,"NetScout Systems, Inc.",NMS,USD,37.5,2726524160.0,23652825.0,1999-08-12,45.28,2026-09-04,Yahoo Finance screener via yfinance
ATAI,AtaiBeckley Inc.,NGM,USD,7.34,2722146816.0,88605016.0,2021-06-18,7.45,2026-09-04,Yahoo Finance screener via yfinance
GRND,Grindr Inc.,NYQ,USD,15.66,2722030848.0,26262948.0,2021-01-14,18.5,2026-09-04,Yahoo Finance screener via yfinance
ALS.TO,Altius Minerals Corporation,TOR,CAD,63.84,2719635590.0,14808321.0,2003-03-19,68.26,2026-09-04,Yahoo Finance screener via yfinance
ECO,Okeanis Eco Tankers Corp.,NYQ,USD,69.56,2715946240.0,33908900.0,2023-08-14,70.86,2026-09-04,Yahoo Finance screener via yfinance
ASO,"Academy Sports and Outdoors, Inc.",NMS,USD,43.68,2708962560.0,70448458.0,2020-10-02,62.445,2026-09-04,Yahoo Finance screener via yfinance
HTO,H2O America,NMS,USD,64.56,2702275072.0,28629584.0,1972-06-01,67.09,2026-09-04,Yahoo Finance screener via yfinance
HWKN,"Hawkins, Inc.",NMS,USD,129.33,2699778816.0,21398036.0,1980-03-18,186.15,2026-09-04,Yahoo Finance screener via yfinance
EFX.TO,Enerflex Ltd.,TOR,CAD,30.46,2696987394.0,15736651.0,2011-06-03,39.95,2026-09-04,Yahoo Finance screener via yfinance
BCC,Boise Cascade Company,NYQ,USD,77.12,2690821120.0,29996749.0,2013-02-06,91.97,2026-09-04,Yahoo Finance screener via yfinance
CUBI,"Customers Bancorp, Inc.",NYQ,USD,79.64,2689649920.0,23020181.0,2012-03-14,84.38,2026-09-04,Yahoo Finance screener via yfinance
MGRC,McGrath RentCorp,NMS,USD,109.9,2684380416.0,19680342.0,1984-11-13,127.68,2026-09-04,Yahoo Finance screener via yfinance
NBTB,NBT Bancorp Inc.,NMS,USD,51.63,2682697984.0,18392516.0,1992-03-17,54.5,2026-09-04,Yahoo Finance screener via yfinance
TRMK,Trustmark Corporation,NMS,USD,46.06,2681875200.0,19030472.0,1980-03-17,49.0,2026-09-04,Yahoo Finance screener via yfinance
TDC,Teradata Corporation,NYQ,USD,28.79,2677470208.0,87388043.0,2007-10-01,41.78,2026-09-04,Yahoo Finance screener via yfinance
ATRC,"AtriCure, Inc.",NGM,USD,52.46,2668445952.0,46923267.0,2005-08-05,53.5,2026-09-04,Yahoo Finance screener via yfinance
DGII,Digi International Inc.,NMS,USD,70.28,2666994176.0,27465143.0,1989-10-06,86.84,2026-09-04,Yahoo Finance screener via yfinance
WAFD,"WaFd, Inc.",NMS,USD,35.98,2662348800.0,20500936.0,1982-11-09,39.49,2026-09-04,Yahoo Finance screener via yfinance
FBNC,First Bancorp,NMS,USD,64.34,2662017280.0,15651220.0,1987-04-30,66.78,2026-09-04,Yahoo Finance screener via yfinance
NN,NextNav Inc.,NCM,USD,15.72,2653691648.0,41602398.0,2020-11-02,24.42,2026-09-04,Yahoo Finance screener via yfinance
DJT,Trump Media & Technology Group Corp.,NGM,USD,9.52,2646001152.0,44577676.0,2021-09-30,17.97,2026-09-04,Yahoo Finance screener via yfinance
FRME,First Merchants Corporation,NMS,USD,42.1,2643939840.0,18142616.0,1989-06-20,45.33,2026-09-04,Yahoo Finance screener via yfinance
ACHC,"Acadia Healthcare Company, Inc.",NMS,USD,28.38,2642185728.0,77538076.0,1994-03-04,35.83,2026-09-04,Yahoo Finance screener via yfinance
PRVA,"Privia Health Group, Inc.",NMS,USD,20.67,2640265984.0,24840793.0,2021-04-28,28.82,2026-09-04,Yahoo Finance screener via yfinance
UNFI,"United Natural Foods, Inc.",NYQ,USD,43.62,2639844864.0,27234191.0,1996-11-01,57.02,2026-09-04,Yahoo Finance screener via yfinance
BBT,Beacon Financial Corporation,NYQ,USD,31.48,2638530304.0,26033551.0,2000-06-28,32.83,2026-09-04,Yahoo Finance screener via yfinance
KALU,Kaiser Aluminum Corporation,NMS,USD,160.77,2628443648.0,44375575.0,2006-07-07,199.89,2026-09-04,Yahoo Finance screener via yfinance
NRIX,"Nurix Therapeutics, Inc.",NGM,USD,25.32,2627752192.0,51241046.0,2020-07-24,28.23,2026-09-04,Yahoo Finance screener via yfinance
PATK,"Patrick Industries, Inc.",NMS,USD,81.59,2620529152.0,50135015.0,1980-03-17,148.5,2026-09-04,Yahoo Finance screener via yfinance
NKTR,Nektar Therapeutics,NCM,USD,76.37,2607500288.0,65534624.0,1994-05-03,109.0,2026-09-04,Yahoo Finance screener via yfinance
WGS,GeneDx Holdings Corp.,NMS,USD,87.39,2606191872.0,71400863.0,2020-11-04,170.87,2026-09-04,Yahoo Finance screener via yfinance
BANR,Banner Corporation,NMS,USD,71.12,2605799424.0,24498991.0,1995-11-01,74.84,2026-09-04,Yahoo Finance screener via yfinance
VRDN,"Viridian Therapeutics, Inc.",NCM,USD,22.96,2601190400.0,43675591.0,2014-06-18,34.29,2026-09-04,Yahoo Finance screener via yfinance
VECO,Veeco Instruments Inc.,NMS,USD,42.55,2596974592.0,51678379.0,1994-11-29,86.63,2026-09-04,Yahoo Finance screener via yfinance
NMM,Navios Maritime Partners L.P.,NYQ,USD,91.34,2596304640.0,11206322.0,2007-11-13,92.535,2026-09-04,Yahoo Finance screener via yfinance
RDW,Redwire Corporation,NYQ,USD,10.37,2592423424.0,244584819.0,2021-01-14,26.64,2026-09-04,Yahoo Finance screener via yfinance
NWL,Newell Brands Inc.,NMS,USD,6.07,2585213184.0,68360182.0,1980-03-17,7.13,2026-09-04,Yahoo Finance screener via yfinance
OUST,"Ouster, Inc.",NMS,USD,35.83,2583785216.0,141023440.0,2020-10-09,63.79,2026-09-04,Yahoo Finance screener via yfinance
COTY,Coty Inc.,NYQ,USD,2.93,2579766784.0,34243303.0,2013-06-13,4.56,2026-09-04,Yahoo Finance screener via yfinance
CDNA,"CareDx, Inc.",NGM,USD,49.86,2579468544.0,55925668.0,2014-07-17,53.671,2026-09-04,Yahoo Finance screener via yfinance
BCRX,"BioCryst Pharmaceuticals, Inc.",NMS,USD,10.09,2578349312.0,43366568.0,1994-03-04,11.22,2026-09-04,Yahoo Finance screener via yfinance
AAP,"Advance Auto Parts, Inc.",NYQ,USD,42.72,2577263872.0,82516457.0,2001-11-29,65.21,2026-09-04,Yahoo Finance screener via yfinance
WLY,"John Wiley & Sons, Inc.",NYQ,USD,50.66,2571683584.0,27763960.0,1972-06-01,57.4499,2026-09-04,Yahoo Finance screener via yfinance
INTR,"Inter & Co, Inc.",NMS,USD,5.8,2560778240.0,28707413.0,2022-06-23,10.36,2026-09-04,Yahoo Finance screener via yfinance
BHE,"Benchmark Electronics, Inc.",NYQ,USD,71.21,2557858304.0,32388658.0,1990-06-27,100.41,2026-09-04,Yahoo Finance screener via yfinance
SUPN,"Supernus Pharmaceuticals, Inc.",NGM,USD,43.97,2557647104.0,37338181.0,2012-05-01,59.68,2026-09-04,Yahoo Finance screener via yfinance
PGEN,"Precigen, Inc.",NMS,USD,7.14,2556371456.0,37246374.0,2013-08-08,7.72,2026-09-04,Yahoo Finance screener via yfinance
FIVN,"Five9, Inc.",NGM,USD,34.1,2548072192.0,91740151.0,2014-04-04,35.18,2026-09-04,Yahoo Finance screener via yfinance
NEOG,Neogen Corporation,NMS,USD,11.64,2538753792.0,22770692.0,1989-08-23,12.85,2026-09-04,Yahoo Finance screener via yfinance
IVT,InvenTrust Properties Corp.,NYQ,USD,32.55,2538198016.0,32193773.0,2014-02-27,37.22,2026-09-04,Yahoo Finance screener via yfinance
BUSE,First Busey Corporation,NMS,USD,30.68,2533461248.0,25061480.0,1998-10-06,31.7,2026-09-04,Yahoo Finance screener via yfinance
AXGN,"Axogen, Inc.",NCM,USD,47.1,2532167168.0,58456469.0,1986-12-17,52.91,2026-09-04,Yahoo Finance screener via yfinance
BHC,Bausch Health Companies Inc.,NYQ,USD,6.76,2528176384.0,24313746.0,1994-03-29,8.0,2026-09-04,Yahoo Finance screener via yfinance
FIGS,"FIGS, Inc.",NYQ,USD,15.2,2525331712.0,46099107.0,2021-05-27,17.48,2026-09-04,Yahoo Finance screener via yfinance
VERA,"Vera Therapeutics, Inc.",NGM,USD,34.99,2521496320.0,74408999.0,2021-05-14,56.05,2026-09-04,Yahoo Finance screener via yfinance
HURN,Huron Consulting Group Inc.,NMS,USD,158.1,2515382528.0,48817644.0,2004-10-13,186.78,2026-09-04,Yahoo Finance screener via yfinance
DCO,Ducommun Incorporated,NYQ,USD,166.52,2514415360.0,45601002.0,1973-05-03,210.39,2026-09-04,Yahoo Finance screener via yfinance
